time    Pop1        Pop2        Pop3        Pop4        Pop5        Pop6        Pop7
114.00000 0.26046E-01 0.91323E-02 0.16796E-01 0.22803E+00 0.19654E+00 0.49432E+00 0.16690E-04
114.25000 0.26836E-01 0.98086E-02 0.16523E-01 0.22966E+00 0.19890E+00 0.48862E+00 0.16950E-04
114.50000 0.23485E-01 0.88805E-02 0.16548E-01 0.23122E+00 0.20125E+00 0.48843E+00 0.17210E-04
114.75000 0.20636E-01 0.83183E-02 0.16505E-01 0.23276E+00 0.20345E+00 0.48762E+00 0.17476E-04
115.00000 0.21440E-01 0.91598E-02 0.16231E-01 0.23422E+00 0.20570E+00 0.48199E+00 0.17743E-04
115.25000 0.22245E-01 0.98667E-02 0.15992E-01 0.23560E+00 0.20806E+00 0.47643E+00 0.18006E-04
115.50000 0.19572E-01 0.89715E-02 0.16015E-01 0.23690E+00 0.21040E+00 0.47577E+00 0.18270E-04
115.75000 0.17314E-01 0.84133E-02 0.15975E-01 0.23819E+00 0.21261E+00 0.47457E+00 0.18539E-04
116.00000 0.18132E-01 0.92700E-02 0.15727E-01 0.23940E+00 0.21488E+00 0.46909E+00 0.18808E-04
116.25000 0.18950E-01 0.10034E-01 0.15508E-01 0.24053E+00 0.21722E+00 0.46367E+00 0.19074E-04
116.50000 0.16777E-01 0.91585E-02 0.15527E-01 0.24160E+00 0.21954E+00 0.46272E+00 0.19341E-04
116.75000 0.14953E-01 0.85746E-02 0.15486E-01 0.24264E+00 0.22178E+00 0.46130E+00 0.19612E-04
117.00000 0.15784E-01 0.94424E-02 0.15253E-01 0.24362E+00 0.22407E+00 0.45597E+00 0.19882E-04
117.25000 0.16614E-01 0.10290E-01 0.15046E-01 0.24452E+00 0.22636E+00 0.45071E+00 0.20151E-04
117.50000 0.14806E-01 0.94488E-02 0.15058E-01 0.24536E+00 0.22864E+00 0.44962E+00 0.20419E-04
117.75000 0.13296E-01 0.88225E-02 0.15017E-01 0.24618E+00 0.23090E+00 0.44810E+00 0.20691E-04
118.00000 0.14139E-01 0.97354E-02 0.14793E-01 0.24694E+00 0.23318E+00 0.44292E+00 0.20963E-04
118.25000 0.14981E-01 0.10675E-01 0.14592E-01 0.24762E+00 0.23541E+00 0.43781E+00 0.21233E-04
118.50000 0.13436E-01 0.98614E-02 0.14602E-01 0.24825E+00 0.23762E+00 0.43669E+00 0.21502E-04
118.75000 0.12151E-01 0.92129E-02 0.14560E-01 0.24886E+00 0.23986E+00 0.43518E+00 0.21776E-04
119.00000 0.13005E-01 0.10213E-01 0.14341E-01 0.24942E+00 0.24206E+00 0.43015E+00 0.22049E-04
119.25000 0.13860E-01 0.11247E-01 0.14146E-01 0.24990E+00 0.24422E+00 0.42518E+00 0.22320E-04
119.50000 0.12501E-01 0.10435E-01 0.14157E-01 0.25034E+00 0.24635E+00 0.42413E+00 0.22591E-04
119.75000 0.11376E-01 0.97911E-02 0.14116E-01 0.25076E+00 0.24851E+00 0.42271E+00 0.22866E-04
120.00000 0.12241E-01 0.10886E-01 0.13902E-01 0.25113E+00 0.25063E+00 0.41783E+00 0.23140E-04
120.25000 0.13107E-01 0.12015E-01 0.13712E-01 0.25143E+00 0.25270E+00 0.41300E+00 0.23412E-04
120.50000 0.11881E-01 0.11177E-01 0.13727E-01 0.25169E+00 0.25474E+00 0.41209E+00 0.23684E-04
120.75000 0.10867E-01 0.10513E-01 0.13691E-01 0.25194E+00 0.25681E+00 0.41083E+00 0.23960E-04
121.00000 0.11744E-01 0.11703E-01 0.13480E-01 0.25214E+00 0.25884E+00 0.40608E+00 0.24236E-04
121.25000 0.12621E-01 0.12926E-01 0.13294E-01 0.25228E+00 0.26081E+00 0.40139E+00 0.24509E-04
121.50000 0.11486E-01 0.12041E-01 0.13316E-01 0.25238E+00 0.26276E+00 0.40067E+00 0.24783E-04
121.75000 0.10550E-01 0.11337E-01 0.13285E-01 0.25247E+00 0.26474E+00 0.39960E+00 0.25061E-04
122.00000 0.11438E-01 0.12621E-01 0.13077E-01 0.25252E+00 0.26667E+00 0.39498E+00 0.25338E-04
122.25000 0.12327E-01 0.13939E-01 0.12894E-01 0.25252E+00 0.26854E+00 0.39042E+00 0.25614E-04
122.50000 0.11254E-01 0.12991E-01 0.12924E-01 0.25248E+00 0.27038E+00 0.38994E+00 0.25889E-04
122.75000 0.10370E-01 0.12232E-01 0.12899E-01 0.25243E+00 0.27226E+00 0.38909E+00 0.26169E-04
123.00000 0.11270E-01 0.13609E-01 0.12692E-01 0.25235E+00 0.27409E+00 0.38459E+00 0.26449E-04
123.25000 0.12169E-01 0.15019E-01 0.12512E-01 0.25222E+00 0.27586E+00 0.38015E+00 0.26727E-04
123.50000 0.11138E-01 0.13996E-01 0.12552E-01 0.25205E+00 0.27759E+00 0.37992E+00 0.27005E-04
123.75000 0.10287E-01 0.13174E-01 0.12533E-01 0.25189E+00 0.27937E+00 0.37932E+00 0.27288E-04
124.00000 0.11198E-01 0.14640E-01 0.12327E-01 0.25169E+00 0.28109E+00 0.37493E+00 0.27571E-04
124.25000 0.12109E-01 0.16140E-01 0.12149E-01 0.25145E+00 0.28275E+00 0.37061E+00 0.27852E-04
124.50000 0.11103E-01 0.15035E-01 0.12198E-01 0.25117E+00 0.28438E+00 0.37063E+00 0.28133E-04
124.75000 0.10273E-01 0.14141E-01 0.12186E-01 0.25091E+00 0.28604E+00 0.37028E+00 0.28420E-04
125.00000 0.11196E-01 0.15694E-01 0.11981E-01 0.25061E+00 0.28766E+00 0.36600E+00 0.28707E-04
125.25000 0.12119E-01 0.17281E-01 0.11805E-01 0.25027E+00 0.28920E+00 0.36178E+00 0.28991E-04
125.50000 0.11127E-01 0.16087E-01 0.11864E-01 0.24990E+00 0.29072E+00 0.36208E+00 0.29276E-04
125.75000 0.10308E-01 0.15114E-01 0.11859E-01 0.24954E+00 0.29228E+00 0.36198E+00 0.29568E-04
126.00000 0.11242E-01 0.16752E-01 0.11653E-01 0.24916E+00 0.29379E+00 0.35780E+00 0.29859E-04
126.25000 0.12177E-01 0.18423E-01 0.11479E-01 0.24874E+00 0.29522E+00 0.35368E+00 0.30148E-04
126.50000 0.11190E-01 0.17135E-01 0.11549E-01 0.24829E+00 0.29662E+00 0.35424E+00 0.30438E-04
126.75000 0.10375E-01 0.16081E-01 0.11551E-01 0.24786E+00 0.29807E+00 0.35440E+00 0.30734E-04
127.00000 0.11322E-01 0.17799E-01 0.11345E-01 0.24740E+00 0.29947E+00 0.35031E+00 0.31031E-04
127.25000 0.12268E-01 0.19550E-01 0.11171E-01 0.24691E+00 0.30079E+00 0.34627E+00 0.31325E-04
127.50000 0.11281E-01 0.18166E-01 0.11252E-01 0.24639E+00 0.30208E+00 0.34710E+00 0.31620E-04
127.75000 0.10463E-01 0.17026E-01 0.11261E-01 0.24590E+00 0.30343E+00 0.34751E+00 0.31922E-04
128.00000 0.11423E-01 0.18821E-01 0.11054E-01 0.24539E+00 0.30472E+00 0.34350E+00 0.32225E-04
128.25000 0.12381E-01 0.20648E-01 0.10882E-01 0.24483E+00 0.30592E+00 0.33955E+00 0.32525E-04
128.50000 0.11389E-01 0.19166E-01 0.10972E-01 0.24426E+00 0.30710E+00 0.34064E+00 0.32826E-04
128.75000 0.10565E-01 0.17939E-01 0.10988E-01 0.24372E+00 0.30834E+00 0.34130E+00 0.33134E-04
129.00000 0.11538E-01 0.19806E-01 0.10780E-01 0.24315E+00 0.30952E+00 0.33737E+00 0.33444E-04
129.25000 0.12509E-01 0.21705E-01 0.10609E-01 0.24255E+00 0.31062E+00 0.33349E+00 0.33751E-04
129.50000 0.11507E-01 0.20123E-01 0.10710E-01 0.24194E+00 0.31169E+00 0.33483E+00 0.34058E-04
129.75000 0.10674E-01 0.18808E-01 0.10733E-01 0.24135E+00 0.31282E+00 0.33573E+00 0.34374E-04
130.00000 0.11660E-01 0.20744E-01 0.10524E-01 0.24075E+00 0.31390E+00 0.33186E+00 0.34691E-04
130.25000 0.12644E-01 0.22711E-01 0.10353E-01 0.24011E+00 0.31489E+00 0.32805E+00 0.35005E-04
130.50000 0.11629E-01 0.21029E-01 0.10464E-01 0.23946E+00 0.31585E+00 0.32965E+00 0.35321E-04
130.75000 0.10786E-01 0.19626E-01 0.10494E-01 0.23885E+00 0.31689E+00 0.33077E+00 0.35644E-04
131.00000 0.11784E-01 0.21626E-01 0.10284E-01 0.23822E+00 0.31786E+00 0.32696E+00 0.35969E-04
131.25000 0.12781E-01 0.23655E-01 0.10114E-01 0.23755E+00 0.31874E+00 0.32322E+00 0.36291E-04
131.50000 0.11753E-01 0.21875E-01 0.10235E-01 0.23687E+00 0.31961E+00 0.32505E+00 0.36615E-04
131.75000 0.10896E-01 0.20384E-01 0.10271E-01 0.23624E+00 0.32054E+00 0.32639E+00 0.36947E-04
132.00000 0.11908E-01 0.22443E-01 0.10059E-01 0.23559E+00 0.32141E+00 0.32264E+00 0.37281E-04
132.25000 0.12919E-01 0.24532E-01 0.98899E-02 0.23490E+00 0.32220E+00 0.31894E+00 0.37611E-04
132.50000 0.11873E-01 0.22653E-01 0.10020E-01 0.23420E+00 0.32296E+00 0.32100E+00 0.37944E-04
132.75000 0.11002E-01 0.21076E-01 0.10062E-01 0.23355E+00 0.32380E+00 0.32256E+00 0.38285E-04
133.00000 0.12028E-01 0.23190E-01 0.98493E-02 0.23289E+00 0.32458E+00 0.31885E+00 0.38628E-04
133.25000 0.13053E-01 0.25333E-01 0.96807E-02 0.23219E+00 0.32526E+00 0.31521E+00 0.38968E-04
133.50000 0.11989E-01 0.23358E-01 0.98202E-02 0.23148E+00 0.32593E+00 0.31748E+00 0.39310E-04
133.75000 0.11103E-01 0.21697E-01 0.98684E-02 0.23082E+00 0.32668E+00 0.31924E+00 0.39661E-04
134.00000 0.12143E-01 0.23861E-01 0.96539E-02 0.23015E+00 0.32736E+00 0.31558E+00 0.40014E-04
134.25000 0.13182E-01 0.26053E-01 0.94857E-02 0.22944E+00 0.32795E+00 0.31197E+00 0.40364E-04
134.50000 0.12099E-01 0.23986E-01 0.96341E-02 0.22873E+00 0.32853E+00 0.31446E+00 0.40715E-04
134.75000 0.11196E-01 0.22242E-01 0.96880E-02 0.22806E+00 0.32919E+00 0.31640E+00 0.41077E-04
135.00000 0.12251E-01 0.24453E-01 0.94721E-02 0.22739E+00 0.32979E+00 0.31277E+00 0.41441E-04
135.25000 0.13305E-01 0.26690E-01 0.93042E-02 0.22668E+00 0.33029E+00 0.30920E+00 0.41801E-04
135.50000 0.12201E-01 0.24532E-01 0.94611E-02 0.22597E+00 0.33078E+00 0.31189E+00 0.42163E-04
135.75000 0.11281E-01 0.22710E-01 0.95205E-02 0.22530E+00 0.33136E+00 0.31401E+00 0.42536E-04
136.00000 0.12352E-01 0.24962E-01 0.93032E-02 0.22463E+00 0.33187E+00 0.31041E+00 0.42911E-04
136.25000 0.13420E-01 0.27240E-01 0.91356E-02 0.22393E+00 0.33229E+00 0.30687E+00 0.43282E-04
136.50000 0.12295E-01 0.25000E-01 0.93003E-02 0.22322E+00 0.33270E+00 0.30973E+00 0.43654E-04
136.75000 0.11357E-01 0.23110E-01 0.93647E-02 0.22257E+00 0.33319E+00 0.31201E+00 0.44039E-04
137.00000 0.12440E-01 0.25400E-01 0.91463E-02 0.22191E+00 0.33363E+00 0.30844E+00 0.44424E-04
137.25000 0.13519E-01 0.27715E-01 0.89792E-02 0.22122E+00 0.33397E+00 0.30493E+00 0.44806E-04
137.50000 0.12375E-01 0.25404E-01 0.91511E-02 0.22053E+00 0.33430E+00 0.30795E+00 0.45190E-04
137.75000 0.11420E-01 0.23453E-01 0.92202E-02 0.21989E+00 0.33473E+00 0.31037E+00 0.45585E-04
138.00000 0.12514E-01 0.25776E-01 0.90011E-02 0.21925E+00 0.33509E+00 0.30682E+00 0.45982E-04
138.25000 0.13603E-01 0.28124E-01 0.88347E-02 0.21857E+00 0.33535E+00 0.30334E+00 0.46375E-04
138.50000 0.12440E-01 0.25744E-01 0.90135E-02 0.21790E+00 0.33561E+00 0.30650E+00 0.46770E-04
138.75000 0.11470E-01 0.23734E-01 0.90872E-02 0.21728E+00 0.33597E+00 0.30905E+00 0.47177E-04
139.00000 0.12575E-01 0.26087E-01 0.88675E-02 0.21666E+00 0.33626E+00 0.30552E+00 0.47586E-04
139.25000 0.13676E-01 0.28464E-01 0.87018E-02 0.21600E+00 0.33646E+00 0.30205E+00 0.47990E-04
139.50000 0.12493E-01 0.26017E-01 0.88871E-02 0.21534E+00 0.33664E+00 0.30535E+00 0.48397E-04
139.75000 0.11508E-01 0.23951E-01 0.89652E-02 0.21474E+00 0.33694E+00 0.30802E+00 0.48816E-04
140.00000 0.12625E-01 0.26330E-01 0.87451E-02 0.21414E+00 0.33717E+00 0.30451E+00 0.49237E-04
140.25000 0.13737E-01 0.28732E-01 0.85799E-02 0.21350E+00 0.33730E+00 0.30106E+00 0.49653E-04
140.50000 0.12536E-01 0.26223E-01 0.87715E-02 0.21287E+00 0.33743E+00 0.30448E+00 0.50072E-04
140.75000 0.11536E-01 0.24104E-01 0.88537E-02 0.21229E+00 0.33766E+00 0.30726E+00 0.50504E-04
141.00000 0.12664E-01 0.26506E-01 0.86330E-02 0.21171E+00 0.33783E+00 0.30376E+00 0.50937E-04
141.25000 0.13788E-01 0.28929E-01 0.84685E-02 0.21109E+00 0.33790E+00 0.30032E+00 0.51366E-04
141.50000 0.12568E-01 0.26362E-01 0.86658E-02 0.21048E+00 0.33797E+00 0.30386E+00 0.51796E-04
141.75000 0.11554E-01 0.24196E-01 0.87519E-02 0.20993E+00 0.33815E+00 0.30674E+00 0.52241E-04
142.00000 0.12695E-01 0.26617E-01 0.85308E-02 0.20937E+00 0.33827E+00 0.30325E+00 0.52688E-04
142.25000 0.13830E-01 0.29058E-01 0.83668E-02 0.20877E+00 0.33829E+00 0.29982E+00 0.53129E-04
142.50000 0.12592E-01 0.26437E-01 0.85696E-02 0.20818E+00 0.33830E+00 0.30347E+00 0.53572E-04
142.75000 0.11564E-01 0.24228E-01 0.86591E-02 0.20765E+00 0.33843E+00 0.30643E+00 0.54030E-04
143.00000 0.12717E-01 0.26665E-01 0.84377E-02 0.20712E+00 0.33850E+00 0.30294E+00 0.54490E-04
143.25000 0.13865E-01 0.29120E-01 0.82743E-02 0.20655E+00 0.33846E+00 0.29953E+00 0.54944E-04
143.50000 0.12608E-01 0.26451E-01 0.84820E-02 0.20598E+00 0.33843E+00 0.30327E+00 0.55400E-04
143.75000 0.11567E-01 0.24204E-01 0.85749E-02 0.20547E+00 0.33851E+00 0.30631E+00 0.55872E-04
144.00000 0.12733E-01 0.26653E-01 0.83532E-02 0.20496E+00 0.33853E+00 0.30283E+00 0.56346E-04
144.25000 0.13893E-01 0.29121E-01 0.81903E-02 0.20441E+00 0.33845E+00 0.29941E+00 0.56813E-04
144.50000 0.12618E-01 0.26408E-01 0.84026E-02 0.20387E+00 0.33837E+00 0.30324E+00 0.57282E-04
144.75000 0.11563E-01 0.24128E-01 0.84985E-02 0.20338E+00 0.33841E+00 0.30636E+00 0.57768E-04
145.00000 0.12742E-01 0.26588E-01 0.82766E-02 0.20289E+00 0.33839E+00 0.30288E+00 0.58256E-04
145.25000 0.13915E-01 0.29064E-01 0.81142E-02 0.20237E+00 0.33827E+00 0.29947E+00 0.58736E-04
145.50000 0.12622E-01 0.26312E-01 0.83308E-02 0.20185E+00 0.33815E+00 0.30337E+00 0.59219E-04
145.75000 0.11554E-01 0.24004E-01 0.84295E-02 0.20139E+00 0.33815E+00 0.30654E+00 0.59719E-04
146.00000 0.12746E-01 0.26472E-01 0.82075E-02 0.20092E+00 0.33809E+00 0.30306E+00 0.60221E-04
146.25000 0.13932E-01 0.28955E-01 0.80456E-02 0.20042E+00 0.33793E+00 0.29965E+00 0.60716E-04
146.50000 0.12621E-01 0.26170E-01 0.82661E-02 0.19992E+00 0.33778E+00 0.30363E+00 0.61213E-04
146.75000 0.11541E-01 0.23838E-01 0.83674E-02 0.19949E+00 0.33774E+00 0.30685E+00 0.61728E-04
147.00000 0.12747E-01 0.26312E-01 0.81453E-02 0.19904E+00 0.33765E+00 0.30337E+00 0.62244E-04
147.25000 0.13946E-01 0.28799E-01 0.79839E-02 0.19856E+00 0.33746E+00 0.29996E+00 0.62753E-04
147.50000 0.12617E-01 0.25985E-01 0.82079E-02 0.19809E+00 0.33727E+00 0.30400E+00 0.63264E-04
147.75000 0.11524E-01 0.23635E-01 0.83116E-02 0.19767E+00 0.33720E+00 0.30726E+00 0.63794E-04
148.00000 0.12745E-01 0.26111E-01 0.80895E-02 0.19725E+00 0.33708E+00 0.30378E+00 0.64325E-04
148.25000 0.13958E-01 0.28601E-01 0.79287E-02 0.19680E+00 0.33685E+00 0.30037E+00 0.64848E-04
148.50000 0.12610E-01 0.25763E-01 0.81559E-02 0.19634E+00 0.33663E+00 0.30446E+00 0.65374E-04
148.75000 0.11505E-01 0.23399E-01 0.82617E-02 0.19595E+00 0.33654E+00 0.30776E+00 0.65919E-04
149.00000 0.12740E-01 0.25876E-01 0.80397E-02 0.19555E+00 0.33639E+00 0.30428E+00 0.66465E-04
149.25000 0.13968E-01 0.28367E-01 0.78794E-02 0.19511E+00 0.33613E+00 0.30086E+00 0.67003E-04
149.50000 0.12602E-01 0.25509E-01 0.81096E-02 0.19468E+00 0.33589E+00 0.30500E+00 0.67544E-04
149.75000 0.11485E-01 0.23134E-01 0.82173E-02 0.19431E+00 0.33577E+00 0.30833E+00 0.68104E-04
150.00000 0.12735E-01 0.25612E-01 0.79955E-02 0.19393E+00 0.33559E+00 0.30484E+00 0.68666E-04
150.25000 0.13978E-01 0.28100E-01 0.78356E-02 0.19351E+00 0.33531E+00 0.30142E+00 0.69217E-04
150.50000 0.12593E-01 0.25227E-01 0.80685E-02 0.19309E+00 0.33504E+00 0.30560E+00 0.69771E-04
150.75000 0.11464E-01 0.22846E-01 0.81780E-02 0.19274E+00 0.33490E+00 0.30896E+00 0.70345E-04
151.00000 0.12730E-01 0.25322E-01 0.79563E-02 0.19238E+00 0.33470E+00 0.30546E+00 0.70920E-04
151.25000 0.13987E-01 0.27807E-01 0.77969E-02 0.19198E+00 0.33440E+00 0.30204E+00 0.71487E-04
151.50000 0.12584E-01 0.24922E-01 0.80322E-02 0.19159E+00 0.33411E+00 0.30625E+00 0.72057E-04
151.75000 0.11444E-01 0.22539E-01 0.81433E-02 0.19125E+00 0.33394E+00 0.30963E+00 0.72648E-04
152.00000 0.12726E-01 0.25011E-01 0.79218E-02 0.19091E+00 0.33372E+00 0.30612E+00 0.73241E-04
152.25000 0.13998E-01 0.27492E-01 0.77629E-02 0.19053E+00 0.33341E+00 0.30269E+00 0.73824E-04
152.50000 0.12576E-01 0.24599E-01 0.80004E-02 0.19015E+00 0.33309E+00 0.30694E+00 0.74411E-04
152.75000 0.11425E-01 0.22216E-01 0.81130E-02 0.18983E+00 0.33291E+00 0.31033E+00 0.75019E-04
153.00000 0.12723E-01 0.24683E-01 0.78917E-02 0.18951E+00 0.33267E+00 0.30682E+00 0.75629E-04
153.25000 0.14011E-01 0.27159E-01 0.77332E-02 0.18914E+00 0.33234E+00 0.30338E+00 0.76230E-04
153.50000 0.12570E-01 0.24260E-01 0.79727E-02 0.18878E+00 0.33201E+00 0.30765E+00 0.76833E-04
153.75000 0.11407E-01 0.21881E-01 0.80865E-02 0.18848E+00 0.33181E+00 0.31106E+00 0.77459E-04
154.00000 0.12722E-01 0.24342E-01 0.78655E-02 0.18817E+00 0.33156E+00 0.30754E+00 0.78087E-04
154.25000 0.14027E-01 0.26811E-01 0.77074E-02 0.18782E+00 0.33121E+00 0.30410E+00 0.78705E-04
154.50000 0.12567E-01 0.23911E-01 0.79486E-02 0.18747E+00 0.33086E+00 0.30839E+00 0.79325E-04
154.75000 0.11392E-01 0.21537E-01 0.80637E-02 0.18718E+00 0.33065E+00 0.31180E+00 0.79970E-04
155.00000 0.12724E-01 0.23992E-01 0.78429E-02 0.18689E+00 0.33039E+00 0.30827E+00 0.80616E-04
155.25000 0.14046E-01 0.26452E-01 0.76852E-02 0.18655E+00 0.33002E+00 0.30483E+00 0.81251E-04
155.50000 0.12566E-01 0.23553E-01 0.79280E-02 0.18622E+00 0.32966E+00 0.30913E+00 0.81889E-04
155.75000 0.11379E-01 0.21187E-01 0.80441E-02 0.18594E+00 0.32944E+00 0.31255E+00 0.82552E-04
156.00000 0.12729E-01 0.23634E-01 0.78236E-02 0.18566E+00 0.32916E+00 0.30902E+00 0.83217E-04
156.25000 0.14069E-01 0.26086E-01 0.76662E-02 0.18534E+00 0.32878E+00 0.30556E+00 0.83870E-04
156.50000 0.12569E-01 0.23190E-01 0.79105E-02 0.18502E+00 0.32842E+00 0.30989E+00 0.84527E-04
156.75000 0.11370E-01 0.20834E-01 0.80276E-02 0.18475E+00 0.32818E+00 0.31331E+00 0.85209E-04
157.00000 0.12739E-01 0.23272E-01 0.78073E-02 0.18448E+00 0.32789E+00 0.30976E+00 0.85893E-04
157.25000 0.14096E-01 0.25715E-01 0.76501E-02 0.18417E+00 0.32751E+00 0.30630E+00 0.86564E-04
157.50000 0.12576E-01 0.22823E-01 0.78958E-02 0.18386E+00 0.32713E+00 0.31065E+00 0.87239E-04
157.75000 0.11365E-01 0.20479E-01 0.80137E-02 0.18361E+00 0.32688E+00 0.31407E+00 0.87941E-04
158.00000 0.12752E-01 0.22908E-01 0.77936E-02 0.18335E+00 0.32658E+00 0.31051E+00 0.88644E-04
158.25000 0.14128E-01 0.25340E-01 0.76366E-02 0.18305E+00 0.32619E+00 0.30705E+00 0.89335E-04
158.50000 0.12587E-01 0.22456E-01 0.78835E-02 0.18274E+00 0.32580E+00 0.31140E+00 0.90029E-04
158.75000 0.11364E-01 0.20125E-01 0.80022E-02 0.18250E+00 0.32555E+00 0.31482E+00 0.90750E-04
159.00000 0.12771E-01 0.22544E-01 0.77823E-02 0.18225E+00 0.32524E+00 0.31126E+00 0.91473E-04
159.25000 0.14166E-01 0.24965E-01 0.76255E-02 0.18196E+00 0.32484E+00 0.30778E+00 0.92183E-04
159.50000 0.12603E-01 0.22089E-01 0.78735E-02 0.18167E+00 0.32445E+00 0.31215E+00 0.92896E-04
159.75000 0.11367E-01 0.19772E-01 0.79929E-02 0.18143E+00 0.32418E+00 0.31557E+00 0.93638E-04
160.00000 0.12794E-01 0.22181E-01 0.77731E-02 0.18119E+00 0.32387E+00 0.31200E+00 0.94382E-04
160.25000 0.14209E-01 0.24591E-01 0.76164E-02 0.18090E+00 0.32346E+00 0.30852E+00 0.95111E-04
160.50000 0.12625E-01 0.21725E-01 0.78655E-02 0.18062E+00 0.32306E+00 0.31290E+00 0.95844E-04
160.75000 0.11375E-01 0.19423E-01 0.79856E-02 0.18039E+00 0.32279E+00 0.31631E+00 0.96607E-04
161.00000 0.12823E-01 0.21821E-01 0.77658E-02 0.18016E+00 0.32248E+00 0.31273E+00 0.97371E-04
161.25000 0.14258E-01 0.24220E-01 0.76092E-02 0.17988E+00 0.32206E+00 0.30924E+00 0.98121E-04
161.50000 0.12651E-01 0.21364E-01 0.78593E-02 0.17960E+00 0.32166E+00 0.31363E+00 0.98874E-04
161.75000 0.11388E-01 0.19078E-01 0.79799E-02 0.17938E+00 0.32138E+00 0.31705E+00 0.99658E-04
162.00000 0.12858E-01 0.21465E-01 0.77602E-02 0.17915E+00 0.32106E+00 0.31346E+00 0.10044E-03
162.25000 0.14314E-01 0.23851E-01 0.76035E-02 0.17887E+00 0.32064E+00 0.30996E+00 0.10121E-03
162.50000 0.12683E-01 0.21007E-01 0.78546E-02 0.17860E+00 0.32023E+00 0.31436E+00 0.10199E-03
162.75000 0.11406E-01 0.18738E-01 0.79757E-02 0.17838E+00 0.31995E+00 0.31778E+00 0.10279E-03
163.00000 0.12898E-01 0.21114E-01 0.77560E-02 0.17816E+00 0.31962E+00 0.31418E+00 0.10360E-03
163.25000 0.14376E-01 0.23487E-01 0.75993E-02 0.17789E+00 0.31920E+00 0.31067E+00 0.10439E-03
163.50000 0.12722E-01 0.20656E-01 0.78512E-02 0.17762E+00 0.31878E+00 0.31509E+00 0.10519E-03
163.75000 0.11429E-01 0.18404E-01 0.79729E-02 0.17741E+00 0.31850E+00 0.31850E+00 0.10602E-03
164.00000 0.12945E-01 0.20768E-01 0.77530E-02 0.17719E+00 0.31817E+00 0.31489E+00 0.10685E-03
164.25000 0.14445E-01 0.23129E-01 0.75962E-02 0.17692E+00 0.31774E+00 0.31137E+00 0.10766E-03
164.50000 0.12766E-01 0.20310E-01 0.78490E-02 0.17665E+00 0.31732E+00 0.31580E+00 0.10848E-03
164.75000 0.11458E-01 0.18076E-01 0.79712E-02 0.17645E+00 0.31703E+00 0.31921E+00 0.10933E-03
165.00000 0.12997E-01 0.20428E-01 0.77512E-02 0.17623E+00 0.31670E+00 0.31559E+00 0.11018E-03
165.25000 0.14521E-01 0.22776E-01 0.75942E-02 0.17597E+00 0.31627E+00 0.31207E+00 0.11101E-03
165.50000 0.12816E-01 0.19971E-01 0.78478E-02 0.17570E+00 0.31585E+00 0.31651E+00 0.11185E-03
165.75000 0.11493E-01 0.17755E-01 0.79705E-02 0.17550E+00 0.31556E+00 0.31992E+00 0.11273E-03
166.00000 0.13057E-01 0.20094E-01 0.77502E-02 0.17528E+00 0.31522E+00 0.31629E+00 0.11361E-03
166.25000 0.14603E-01 0.22429E-01 0.75930E-02 0.17502E+00 0.31478E+00 0.31276E+00 0.11446E-03
166.50000 0.12871E-01 0.19642E-01 0.78472E-02 0.17476E+00 0.31436E+00 0.31721E+00 0.11532E-03
166.75000 0.11531E-01 0.17448E-01 0.79701E-02 0.17456E+00 0.31407E+00 0.32061E+00 0.11622E-03
167.00000 0.13113E-01 0.19775E-01 0.77498E-02 0.17435E+00 0.31373E+00 0.31697E+00 0.11712E-03
167.25000 0.14676E-01 0.22098E-01 0.75925E-02 0.17410E+00 0.31329E+00 0.31344E+00 0.11800E-03
167.50000 0.12920E-01 0.19332E-01 0.78471E-02 0.17385E+00 0.31287E+00 0.31788E+00 0.11888E-03
167.75000 0.11563E-01 0.17161E-01 0.79703E-02 0.17366E+00 0.31257E+00 0.32128E+00 0.11980E-03
168.00000 0.13164E-01 0.19476E-01 0.77502E-02 0.17346E+00 0.31223E+00 0.31763E+00 0.12072E-03
168.25000 0.14745E-01 0.21786E-01 0.75929E-02 0.17321E+00 0.31179E+00 0.31408E+00 0.12162E-03
168.50000 0.12965E-01 0.19039E-01 0.78480E-02 0.17297E+00 0.31137E+00 0.31853E+00 0.12253E-03
168.75000 0.11594E-01 0.16889E-01 0.79717E-02 0.17278E+00 0.31107E+00 0.32192E+00 0.12347E-03
169.00000 0.13213E-01 0.19192E-01 0.77518E-02 0.17259E+00 0.31073E+00 0.31826E+00 0.12441E-03
169.25000 0.14812E-01 0.21489E-01 0.75946E-02 0.17235E+00 0.31029E+00 0.31471E+00 0.12533E-03
169.50000 0.13010E-01 0.18759E-01 0.78503E-02 0.17211E+00 0.30987E+00 0.31916E+00 0.12626E-03
169.75000 0.11626E-01 0.16629E-01 0.79743E-02 0.17193E+00 0.30957E+00 0.32254E+00 0.12723E-03
170.00000 0.13264E-01 0.18919E-01 0.77546E-02 0.17175E+00 0.30922E+00 0.31887E+00 0.12819E-03
170.25000 0.14882E-01 0.21202E-01 0.75974E-02 0.17151E+00 0.30879E+00 0.31531E+00 0.12914E-03
170.50000 0.13057E-01 0.18489E-01 0.78536E-02 0.17128E+00 0.30836E+00 0.31976E+00 0.13008E-03
170.75000 0.11659E-01 0.16377E-01 0.79781E-02 0.17110E+00 0.30806E+00 0.32313E+00 0.13107E-03
