470,2.07E+00,3.23E-02,3.80E+01,1.82E+02
471,2.00E+00,3.25E-02,3.05E+01,1.84E+02
472,1.93E+00,3.27E-02,3.17E+01,1.84E+02
473,1.87E+00,3.29E-02,3.75E+01,1.85E+02
474,1.71E+00,4.12E-02,3.71E+01,1.85E+02
475,2.00E+00,3.65E-02,3.67E+01,1.85E+02
476,1.98E+00,3.79E-02,3.49E+01,1.84E+02
477,1.97E+00,3.94E-02,3.31E+01,1.84E+02
478,1.96E+00,4.08E-02,3.41E+01,1.84E+02
479,1.94E+00,4.23E-02,3.52E+01,1.85E+02
480,1.83E+00,3.78E-02,3.49E+01,1.85E+02
481,1.72E+00,3.34E-02,3.45E+01,1.85E+02
482,3.39E+00,2.58E-02,3.42E+01,1.86E+02
483,1.89E+00,3.31E-02,3.39E+01,1.86E+02
484,3.54E+00,5.74E-02,3.36E+01,1.86E+02
485,3.51E+00,5.73E-02,3.28E+01,1.85E+02
486,3.47E+00,5.71E-02,3.07E+01,1.81E+02
487,3.43E+00,5.70E-02,2.26E+01,1.71E+02
488,3.40E+00,5.68E-02,1.46E+01,1.60E+02
489,3.36E+00,5.67E-02,1.20E+01,1.43E+02
490,3.32E+00,5.66E-02,9.36E+00,1.12E+02
491,3.29E+00,5.64E-02,1.91E+01,7.88E+01
492,3.25E+00,5.63E-02,3.01E+01,5.06E+01
493,3.22E+00,5.61E-02,1.18E+01,3.64E+01
494,3.18E+00,5.60E-02,3.88E+00,3.43E+01
495,3.14E+00,5.59E-02,1.03E+01,2.93E+01
496,3.11E+00,5.57E-02,8.81E+00,2.83E+01
497,3.07E+00,5.56E-02,7.27E+00,2.73E+01
498,3.03E+00,5.54E-02,1.82E+01,2.70E+01
499,3.00E+00,5.53E-02,2.91E+01,2.82E+01
500,2.96E+00,5.52E-02,2.17E+01,2.74E+01
501,2.92E+00,5.50E-02,1.42E+01,2.56E+01
502,2.89E+00,5.49E-02,1.24E+01,2.56E+01
503,2.85E+00,5.47E-02,2.15E+01,2.74E+01
504,2.81E+00,5.46E-02,5.94E+00,2.73E+01
505,2.78E+00,5.45E-02,1.67E+01,2.57E+01
506,2.74E+00,5.43E-02,2.73E+01,2.54E+01
507,2.71E+00,5.42E-02,2.27E+01,2.60E+01
508,2.67E+00,5.40E-02,1.81E+01,2.66E+01
509,2.63E+00,5.39E-02,1.35E+01,2.66E+01
510,2.60E+00,5.38E-02,8.91E+00,2.70E+01
511,2.56E+00,5.36E-02,4.94E+00,2.63E+01
512,2.52E+00,5.35E-02,2.42E+01,2.52E+01
513,2.49E+00,5.33E-02,2.10E+01,2.69E+01
514,2.45E+00,5.32E-02,1.99E+01,2.85E+01
515,2.41E+00,5.31E-02,2.52E+01,2.98E+01
516,2.38E+00,5.29E-02,2.40E+01,3.13E+01
517,2.34E+00,5.28E-02,2.28E+01,3.26E+01
518,2.30E+00,5.26E-02,2.19E+01,3.33E+01
519,2.27E+00,5.25E-02,2.10E+01,3.24E+01
520,2.23E+00,5.24E-02,1.38E+01,3.10E+01
521,2.20E+00,5.22E-02,6.70E+00,3.02E+01
522,2.16E+00,5.21E-02,2.47E+01,2.92E+01
523,2.12E+00,5.19E-02,2.46E+01,2.88E+01
524,2.09E+00,5.18E-02,2.44E+01,2.79E+01
525,2.05E+00,7.48E-02,2.44E+01,2.71E+01
526,2.24E+00,7.47E-02,8.71E+00,2.62E+01
527,2.43E+00,7.45E-02,1.11E+01,2.31E+01
528,2.62E+00,7.44E-02,1.36E+01,2.07E+01
529,2.81E+00,7.43E-02,1.88E+01,2.03E+01
530,3.00E+00,7.42E-02,2.40E+01,1.98E+01
531,3.19E+00,7.40E-02,1.82E+01,1.95E+01
532,3.38E+00,7.39E-02,2.40E+01,2.15E+01
533,3.57E+00,7.38E-02,2.35E+01,2.32E+01
534,3.76E+00,7.36E-02,1.93E+01,2.08E+01
535,3.95E+00,7.35E-02,1.24E+01,1.93E+01
536,4.14E+00,7.34E-02,1.63E+01,1.84E+01
537,4.33E+00,7.33E-02,2.03E+01,1.76E+01
538,4.52E+00,7.31E-02,2.17E+01,1.72E+01
539,4.71E+00,7.30E-02,2.32E+01,1.95E+01
540,4.90E+00,7.29E-02,1.41E+01,2.32E+01
541,5.09E+00,7.27E-02,4.92E+00,2.27E+01
542,5.28E+00,7.26E-02,2.37E+01,2.15E+01
543,5.47E+00,7.25E-02,1.47E+01,1.90E+01
544,5.66E+00,7.24E-02,2.31E+01,1.75E+01
545,5.85E+00,7.22E-02,2.38E+01,1.64E+01
546,6.04E+00,7.21E-02,2.39E+01,1.59E+01
547,6.23E+00,7.70E-02,2.40E+01,1.63E+01
548,6.42E+00,8.18E-02,2.41E+01,1.67E+01
549,6.10E+00,7.86E-02,1.40E+01,1.66E+01
550,5.78E+00,7.54E-02,3.81E+00,1.67E+01
551,5.47E+00,7.22E-02,1.95E+01,1.68E+01
552,5.15E+00,6.90E-02,1.13E+01,1.70E+01
553,4.84E+00,6.57E-02,2.45E+01,1.80E+01
554,4.52E+00,6.25E-02,2.47E+01,1.87E+01
555,5.19E+00,5.95E-02,2.50E+01,2.01E+01
556,5.85E+00,5.64E-02,2.50E+01,2.08E+01
557,6.52E+00,5.34E-02,2.50E+01,1.96E+01
558,6.84E+00,5.36E-02,2.20E+01,1.84E+01
559,7.16E+00,5.38E-02,1.90E+01,1.87E+01
560,7.48E+00,5.40E-02,2.23E+01,1.88E+01
561,7.80E+00,5.41E-02,2.57E+01,1.87E+01
562,8.12E+00,5.43E-02,2.51E+01,1.92E+01
563,8.44E+00,5.45E-02,2.41E+01,2.00E+01
564,8.76E+00,5.47E-02,1.88E+01,1.98E+01
565,9.08E+00,5.49E-02,1.83E+01,1.94E+01
566,9.40E+00,5.50E-02,1.66E+01,1.97E+01
567,9.72E+00,5.52E-02,2.18E+01,2.06E+01
568,1.00E+01,5.54E-02,2.69E+01,2.19E+01
569,9.58E+00,4.92E-02,2.71E+01,2.47E+01
570,9.12E+00,4.29E-02,2.74E+01,2.57E+01
571,8.66E+00,4.80E-02,2.60E+01,2.47E+01
572,8.20E+00,5.31E-02,2.75E+01,2.44E+01
573,7.75E+00,5.82E-02,1.67E+01,2.62E+01
574,7.29E+00,6.33E-02,8.61E+00,2.70E+01
575,6.83E+00,6.84E-02,2.51E+01,2.69E+01
576,6.37E+00,7.35E-02,2.70E+01,2.77E+01
577,5.91E+00,7.86E-02,2.88E+01,2.91E+01
578,7.00E+00,7.66E-02,2.34E+01,3.08E+01
579,8.09E+00,7.47E-02,1.79E+01,3.18E+01
580,9.18E+00,7.27E-02,2.39E+01,3.25E+01
581,1.03E+01,7.08E-02,2.99E+01,3.35E+01
582,9.50E+00,5.86E-02,3.00E+01,3.50E+01
583,9.29E+00,5.99E-02,2.81E+01,3.65E+01
584,9.08E+00,6.12E-02,2.62E+01,3.89E+01
585,8.87E+00,6.25E-02,1.06E+01,4.06E+01
586,8.66E+00,6.39E-02,2.79E+01,4.18E+01
587,8.44E+00,6.52E-02,2.80E+01,4.19E+01
588,8.23E+00,6.65E-02,2.80E+01,3.95E+01
589,8.02E+00,6.78E-02,3.01E+01,3.63E+01
590,7.81E+00,6.91E-02,3.22E+01,3.36E+01
591,7.61E+00,6.93E-02,1.88E+01,3.06E+01
592,7.41E+00,6.96E-02,1.70E+01,2.86E+01
593,7.21E+00,6.98E-02,3.33E+01,2.70E+01
594,7.01E+00,7.00E-02,2.18E+01,2.44E+01
595,6.82E+00,7.02E-02,3.40E+01,2.30E+01
596,6.62E+00,7.05E-02,3.42E+01,2.26E+01
597,6.42E+00,7.07E-02,3.44E+01,2.30E+01
598,5.86E+00,6.36E-02,3.48E+01,2.32E+01
599,5.29E+00,5.65E-02,3.53E+01,2.45E+01
600,5.36E+00,5.59E-02,3.51E+01,2.59E+01
601,5.42E+00,5.53E-02,3.49E+01,2.60E+01
602,5.49E+00,5.47E-02,1.93E+01,2.62E+01
603,5.55E+00,5.41E-02,1.35E+01,2.64E+01
604,5.61E+00,5.35E-02,3.68E+01,2.59E+01
605,5.68E+00,5.30E-02,3.67E+01,2.54E+01
606,5.74E+00,5.24E-02,3.66E+01,2.61E+01
607,5.81E+00,5.18E-02,3.75E+01,2.62E+01
608,5.87E+00,5.12E-02,3.84E+01,2.66E+01
609,5.90E+00,5.22E-02,2.85E+01,2.63E+01
610,5.93E+00,5.32E-02,1.87E+01,2.77E+01
611,5.96E+00,5.42E-02,3.86E+01,2.94E+01
612,5.99E+00,5.53E-02,3.99E+01,3.13E+01
613,6.03E+00,5.63E-02,3.18E+01,3.30E+01
614,6.06E+00,5.73E-02,4.01E+01,3.43E+01
615,6.09E+00,5.34E-02,4.02E+01,3.52E+01
616,6.12E+00,4.95E-02,4.07E+01,3.58E+01
617,6.15E+00,4.56E-02,4.12E+01,3.62E+01
618,6.27E+00,4.52E-02,3.81E+01,3.65E+01
619,6.39E+00,4.48E-02,3.50E+01,3.65E+01
620,6.50E+00,4.44E-02,3.78E+01,3.62E+01
621,6.62E+00,4.39E-02,4.05E+01,3.62E+01
622,6.74E+00,4.35E-02,1.02E+01,3.67E+01
623,6.86E+00,4.31E-02,4.26E+01,3.71E+01
624,6.98E+00,4.27E-02,4.40E+01,3.71E+01
625,7.09E+00,4.23E-02,3.99E+01,3.76E+01
626,7.21E+00,4.19E-02,3.58E+01,3.77E+01
627,7.33E+00,4.15E-02,2.88E+01,3.79E+01
628,7.45E+00,4.11E-02,2.18E+01,3.90E+01
629,7.57E+00,4.07E-02,3.26E+01,4.09E+01
630,7.69E+00,4.03E-02,4.34E+01,4.14E+01
631,7.80E+00,3.99E-02,3.21E+01,4.17E+01
632,7.92E+00,3.95E-02,4.70E+01,4.13E+01
633,7.02E+00,4.46E-02,4.66E+01,4.13E+01
634,6.12E+00,4.97E-02,4.78E+01,4.12E+01
635,5.22E+00,5.48E-02,4.39E+01,4.11E+01
636,4.32E+00,5.98E-02,4.63E+01,4.15E+01
637,3.42E+00,6.49E-02,4.87E+01,4.24E+01
638,5.17E+00,6.26E-02,4.91E+01,4.27E+01
639,6.92E+00,6.03E-02,4.94E+01,4.29E+01
640,7.08E+00,5.25E-02,4.84E+01,4.31E+01
641,7.23E+00,4.47E-02,5.04E+01,4.34E+01
642,6.67E+00,4.69E-02,4.76E+01,4.32E+01
643,6.11E+00,4.92E-02,4.65E+01,4.31E+01
644,5.55E+00,5.14E-02,4.01E+01,4.36E+01
645,4.99E+00,5.36E-02,3.93E+01,4.37E+01
646,4.43E+00,5.58E-02,3.84E+01,4.42E+01
647,3.87E+00,5.80E-02,4.57E+01,4.50E+01
648,3.30E+00,6.02E-02,5.29E+01,4.53E+01
649,2.97E+00,5.17E-02,5.32E+01,4.55E+01
650,2.64E+00,4.32E-02,5.35E+01,4.59E+01
651,3.14E+00,4.55E-02,1.29E+01,4.65E+01
652,3.63E+00,4.78E-02,3.75E+01,4.76E+01
653,4.13E+00,5.01E-02,3.34E+01,4.84E+01
654,4.63E+00,5.24E-02,4.44E+01,4.87E+01
655,5.12E+00,5.48E-02,5.54E+01,4.92E+01
656,5.28E+00,5.20E-02,5.57E+01,4.93E+01
657,5.43E+00,4.92E-02,5.61E+01,4.86E+01
658,5.05E+00,4.89E-02,5.64E+01,4.81E+01
659,4.67E+00,4.86E-02,5.67E+01,4.79E+01
660,4.70E+00,4.76E-02,5.72E+01,4.82E+01
661,4.73E+00,4.66E-02,5.70E+01,4.85E+01
662,4.77E+00,4.56E-02,5.77E+01,4.87E+01
663,4.80E+00,4.46E-02,5.78E+01,4.91E+01
664,4.83E+00,4.37E-02,5.82E+01,5.03E+01
665,4.00E+00,4.58E-02,5.85E+01,5.12E+01
666,3.16E+00,4.80E-02,5.88E+01,5.13E+01
667,4.22E+00,4.49E-02,5.88E+01,5.19E+01
668,5.29E+00,4.19E-02,5.87E+01,5.24E+01
669,6.35E+00,3.89E-02,5.97E+01,5.40E+01
670,5.63E+00,3.66E-02,5.92E+01,5.53E+01
671,4.92E+00,3.42E-02,6.01E+01,5.60E+01
672,5.09E+00,3.45E-02,6.05E+01,5.63E+01
673,3.71E+00,3.30E-02,6.07E+01,5.62E+01
674,3.37E+00,3.89E-02,6.09E+01,5.54E+01
675,3.02E+00,4.48E-02,6.10E+01,5.45E+01
676,3.32E+00,4.18E-02,6.12E+01,5.50E+01
677,3.62E+00,3.88E-02,6.15E+01,5.76E+01
678,4.13E+00,3.49E-02,6.17E+01,6.07E+01
679,4.63E+00,3.11E-02,6.20E+01,6.24E+01
680,4.85E+00,3.12E-02,6.23E+01,6.37E+01
681,4.01E+00,3.74E-02,6.24E+01,6.36E+01
682,4.02E+00,3.81E-02,6.04E+01,6.48E+01
683,4.02E+00,3.87E-02,6.17E+01,6.64E+01
684,4.02E+00,3.94E-02,6.31E+01,6.79E+01
685,4.02E+00,4.00E-02,6.33E+01,6.82E+01
686,4.02E+00,4.07E-02,6.35E+01,6.99E+01
687,4.03E+00,4.14E-02,6.37E+01,7.15E+01
688,4.03E+00,4.20E-02,6.38E+01,7.32E+01
689,4.03E+00,4.27E-02,6.40E+01,7.47E+01
690,4.03E+00,4.33E-02,6.41E+01,7.58E+01
691,4.03E+00,4.40E-02,6.43E+01,7.75E+01
692,3.57E+00,3.74E-02,6.46E+01,7.90E+01
693,3.43E+00,3.54E-02,6.46E+01,8.00E+01
694,3.30E+00,3.34E-02,6.49E+01,8.09E+01
695,3.16E+00,3.14E-02,6.52E+01,8.16E+01
696,3.03E+00,2.95E-02,6.53E+01,8.22E+01
697,2.90E+00,2.75E-02,6.54E+01,8.13E+01
698,2.24E+00,3.04E-02,6.55E+01,8.33E+01
699,1.59E+00,3.34E-02,6.56E+01,8.64E+01
700,1.62E+00,3.63E-02,6.07E+01,8.67E+01
701,1.65E+00,3.93E-02,5.85E+01,8.97E+01
702,1.69E+00,4.23E-02,6.56E+01,9.17E+01
703,1.72E+00,4.52E-02,6.60E+01,9.36E+01
704,1.76E+00,4.82E-02,6.64E+01,9.45E+01
705,1.79E+00,5.11E-02,6.63E+01,9.55E+01
706,1.83E+00,5.41E-02,6.62E+01,9.66E+01
707,2.58E+00,4.75E-02,6.62E+01,9.74E+01
708,3.33E+00,4.10E-02,6.61E+01,9.90E+01
709,4.52E+00,4.03E-02,6.63E+01,1.01E+02
710,4.23E+00,3.97E-02,2.37E+01,1.01E+02
711,3.93E+00,3.91E-02,2.52E+01,1.03E+02
712,3.63E+00,3.85E-02,3.56E+01,1.07E+02
713,3.33E+00,3.79E-02,4.61E+01,1.11E+02
714,3.04E+00,3.73E-02,5.65E+01,1.11E+02
715,2.74E+00,3.67E-02,6.69E+01,1.12E+02
716,2.79E+00,3.72E-02,6.69E+01,1.13E+02
717,2.84E+00,3.77E-02,6.69E+01,1.13E+02
718,2.64E+00,3.46E-02,1.36E+01,1.14E+02
719,2.45E+00,3.14E-02,6.69E+01,1.13E+02
720,4.68E+00,2.92E-02,6.68E+01,1.11E+02
721,4.22E+00,3.15E-02,6.66E+01,1.11E+02
722,3.77E+00,3.38E-02,6.64E+01,1.10E+02
723,3.31E+00,3.61E-02,6.68E+01,1.11E+02
724,2.85E+00,3.84E-02,6.71E+01,1.11E+02
725,3.89E+00,4.15E-02,6.69E+01,1.13E+02
726,4.93E+00,4.46E-02,6.68E+01,1.16E+02
727,3.48E+00,4.36E-02,6.64E+01,1.17E+02
728,2.03E+00,4.26E-02,6.67E+01,1.20E+02
729,2.54E+00,4.16E-02,6.65E+01,1.21E+02
730,3.06E+00,4.06E-02,6.67E+01,1.25E+02
